poi_id cell_id poi_type lat lon
70 57 appartment_block 46.537160034927844 6.614508918324992
234 57 office 46.53646078474718 6.616016520098503
499 57 restaurant 46.53785907234798 6.613337851318821
591 57 cafeteria 46.53512252535609 6.618828316966822
789 57 restaurant 46.536203994744426 6.613335402585683
856 57 bar 46.53905317378651 6.617777826888394
890 57 gym 46.536330840129736 6.61717881704941
901 57 restaurant 46.53876562252675 6.612790358390601
28 58 villa 46.53599174731868 6.622526180241612
49 58 appartment_block 46.536427095166864 6.62708390006003
171 58 villa 46.539103122169095 6.628330132635741
200 58 appartment_block 46.53536656879749 6.6294167252147975
409 58 dojo 46.53907939843077 6.625534039439054
553 58 dojo 46.54180047224407 6.628595524570803
572 58 supermarket 46.536681066297994 6.627394958808561
659 58 bar 46.5366428518606 6.627816929720463
678 58 supermarket 46.53515235716575 6.622520338284876
761 58 restaurant 46.538470439976535 6.627222751609865
834 58 dojo 46.53572746242241 6.627196490335366
932 58 bar 46.5392497833777 6.629559169785398
962 58 cafeteria 46.53759604378724 6.627837538569977
1005 58 dojo 46.53891190724139 6.62330477588136
104 59 villa 46.53512934325124 6.635832558791507
277 59 restaurant 46.5363725698221 6.632349313463975
286 59 club 46.53585556866501 6.639596967218586
346 59 cafeteria 46.53741303966518 6.635256261414824
411 59 club 46.53916820670895 6.637470547691005
498 59 dojo 46.54098316721524 6.6373908466031555
588 59 club 46.54198755177767 6.638013575605814
608 59 supermarket 46.5418032755496 6.6355682315352205
697 59 restaurant 46.53975158768789 6.636526498097977
798 59 dojo 46.54097839385571 6.637617809007035
1006 59 supermarket 46.54047147671097 6.630618722429231
250 60 company 46.5407945335009 6.647315431111454
295 60 supermarket 46.53586795803416 6.6487246646294835
393 60 cafeteria 46.54112067847996 6.641965925237699
464 60 supermarket 46.53867246775582 6.645857507559811
602 60 supermarket 46.536216836072214 6.640005246946015
746 60 restaurant 46.53523245813185 6.644957846567025
826 60 restaurant 46.53634902200356 6.647916901952899
1059 60 club 46.536408477777016 6.640146373038229
255 61 laboratory 46.54335495433577 6.5598587168744595
314 61 supermarket 46.54535981525563 6.559571804729551
323 61 cafeteria 46.54749106651446 6.554416855593343
786 61 supermarket 46.54349529762406 6.558835749499572
874 61 dojo 46.54478584167687 6.550836843691032
1051 61 bar 46.542525884601815 6.5593912506709335
84 62 appartment_block 46.54802301922531 6.569657883843577
258 62 laboratory 46.542134168389296 6.5642365412770545
296 62 bar 46.54455978578567 6.563610848275491
319 62 supermarket 46.54871837720485 6.566055826227824
390 62 gym 46.54502480588458 6.566681516080095
660 62 cafeteria 46.54476352937464 6.565450602600494
712 62 gym 46.5422742266073 6.566355463748351
790 62 club 46.54740162320577 6.561575518181828
796 62 cafeteria 46.544061474325396 6.565506234412427
929 62 gym 46.54373114737136 6.565583395864785
969 62 cafeteria 46.54437498880877 6.5670952673982255
1032 62 bar 46.54396486315108 6.5692074591425325
1039 62 club 46.54626561650729 6.56631754731559
29 63 villa 46.54212550832081 6.5714980281479916
40 63 appartment_block 46.542033682768036 6.571660281828687
110 63 villa 46.54664922602038 6.576859658636211
203 63 company 46.54242230623346 6.577281728790473
225 63 laboratory 46.54648429922497 6.57344706420223
229 63 laboratory 46.54637740125457 6.575353054770723
243 63 laboratory 46.54673993140806 6.57737743004016
252 63 laboratory 46.54562561630371 6.577847748714086
317 63 bar 46.54378725041696 6.578708128601186
357 63 dojo 46.544409611768295 6.579111041539487
547 63 bar 46.54715418583834 6.57867323088001
582 63 bar 46.54632861344323 6.575825419818011
586 63 restaurant 46.54851857096879 6.574898808785238
822 63 bar 46.54570343477227 6.571229858529678
949 63 cafeteria 46.54770439347994 6.570948869476082
34 64 villa 46.544757650049455 6.582152738978855
42 64 villa 46.542151109225166 6.5892952064
45 64 villa 46.54622162104134 6.580625621044892
63 64 appartment_block 46.5484954266604 6.58604740277291
180 64 appartment_block 46.543859901552175 6.5800455056380365
324 64 cafeteria 46.544497023669706 6.582856908567262
333 64 bar 46.54715136487096 6.587987432470696
424 64 club 46.54425116348349 6.5858751166104685
454 64 gym 46.54611960120137 6.587890897100484
597 64 dojo 46.54221637082584 6.589586183859968
631 64 restaurant 46.54262789535444 6.583058508686404
782 64 restaurant 46.54542696245239 6.589218285924974
973 64 dojo 46.54247512944868 6.58293979553281
978 64 supermarket 46.54333547009023 6.583475386324259
987 64 dojo 46.547510956525954 6.588127452879729
1025 64 club 46.54740090450424 6.580643959088152
205 65 company 46.54267878942992 6.593287653940389
241 65 laboratory 46.54491018953797 6.598044109751461
272 65 cafeteria 46.54449001207393 6.590641678624517
311 65 supermarket 46.548639325907246 6.597653257906773
399 65 cafeteria 46.5451491289406 6.597267875273009
457 65 gym 46.54851880903374 6.597461096290162
533 65 cafeteria 46.548886750133114 6.593898432961415
687 65 restaurant 46.545804553894804 6.597741520958279
714 65 club 46.548204199850936 6.5919777935847055
866 65 cafeteria 46.54788086899757 6.59445697975574
903 65 dojo 46.5472205863723 6.593153747110023
919 65 restaurant 46.546267196149905 6.597359967838802
1060 65 restaurant 46.54730148823182 6.595584162227114
477 66 restaurant 46.54774591757422 6.602091202279659
598 66 restaurant 46.54868772613013 6.600151627732742
622 66 gym 46.54282179513126 6.600563346898323
655 66 cafeteria 46.54509689915562 6.608855276521703
673 66 gym 46.54649800654328 6.602435931762764
723 66 bar 46.54397041251054 6.600613093368665
835 66 gym 46.54279023631667 6.6068948699113665
885 66 bar 46.54211442942339 6.60517201657064
1021 66 gym 46.544021138792125 6.6063120693977035
214 67 laboratory 46.54849046584162 6.615589389063846
231 67 laboratory 46.54543276359627 6.617573546300909
299 67 supermarket 46.54517750683682 6.619884195410649
486 67 bar 46.54269809123635 6.616083122554809
627 67 supermarket 46.544305719764 6.612627294604457
635 67 dojo 46.546965956323845 6.6107477440862
692 67 gym 46.548674033285266 6.618495009004099
776 67 bar 46.544803481132696 6.61028626247397
803 67 bar 46.547772080940504 6.614738676642423
811 67 bar 46.54551297579216 6.6128047676706245
957 67 club 46.54323076909007 6.619039033534347
142 68 villa 46.548655213190685 6.628301192480812
343 68 cafeteria 46.54228232966969 6.62795947303962
362 68 bar 46.54493262819762 6.6207035621112755
420 68 club 46.54620034286106 6.628156931220865
628 68 club 46.543338785642646 6.6214428984086675
794 68 dojo 46.545571781998845 6.6237643587431645
899 68 supermarket 46.54514928034462 6.626151274621766
38 69 appartment_block 46.54589046387057 6.636943951844813
262 69 gym 46.54879694038339 6.632254882185472
309 69 club 46.548340036241264 6.63969992176715
368 69 supermarket 46.547893482955494 6.6302561759671494
386 69 cafeteria 46.54665796119017 6.631208774280346
741 69 supermarket 46.548958941200794 6.635236055173915
1030 69 cafeteria 46.54685628432405 6.638686696720697
125 70 villa 46.54798944925552 6.645860365522411
154 70 appartment_block 46.548031221111074 6.642394290808251
516 70 supermarket 46.546508968736966 6.646213622490748
581 70 club 46.547186927939244 6.648468571463564
623 70 cafeteria 46.543922985612156 6.641054855183668
910 70 cafeteria 46.54772014845813 6.649023102470785
1040 70 bar 46.54637046724508 6.649892848816985
276 71 supermarket 46.55348479167112 6.554671375997222
347 71 dojo 46.54994330732129 6.552679571336317
484 71 bar 46.55117703142574 6.55005143958594
618 71 gym 46.5537654569153 6.551427326793875
664 71 cafeteria 46.552574267941566 6.558613655249042
740 71 restaurant 46.55189079686224 6.5581563226121915
927 71 bar 46.55561265673343 6.559143600142633
984 71 supermarket 46.55349366509908 6.551478855063699
1049 71 bar 46.54948200762157 6.555770529748022
152 72 appartment_block 46.55412520922334 6.56395590289575
182 72 appartment_block 46.55425529332338 6.568311905114485
301 72 supermarket 46.55561141535487 6.566816137997719
329 72 cafeteria 46.55029269699835 6.567196229100139
410 72 dojo 46.549988222556784 6.56070445249322
808 72 restaurant 46.55550997552533 6.566247418699852
810 72 dojo 46.55457571533505 6.565985849465906
813 72 restaurant 46.553683815829665 6.564425811815387
844 72 dojo 46.55043998691759 6.569253845013994
845 72 restaurant 46.55455536086254 6.562751669408471
879 72 cafeteria 46.554278117280205 6.568650536894085
913 72 gym 46.55430182544121 6.567716995584349
426 73 bar 46.55000586278374 6.578310546179499
503 73 gym 46.552660085864886 6.5703956525171865
651 73 dojo 46.551179994562524 6.579720028047782
735 73 bar 46.55140952194583 6.577131100896326
807 73 gym 46.551598768688805 6.575685583578583
878 73 club 46.550248054737324 6.575327579188784
989 73 restaurant 46.552423416041044 6.575269866781807
62 74 appartment_block 46.5554402784649 6.585752170638967
69 74 villa 46.55146118284475 6.583340094605329
87 74 appartment_block 46.55474484137863 6.580148270937842
111 74 appartment_block 46.551333112731825 6.585498468798148
148 74 villa 46.54965471273194 6.582245165098295
151 74 appartment_block 46.551667691678645 6.5841346283303
198 74 appartment_block 46.54987279652849 6.582757515785049
356 74 dojo 46.5506419533555 6.582467118871244
359 74 cafeteria 46.550951311771364 6.584687767277779
384 74 restaurant 46.550572436628116 6.581835367611154
476 74 supermarket 46.554051392505166 6.583896376853933
504 74 restaurant 46.553004133367544 6.581208366963053
908 74 dojo 46.55406856173199 6.584666004059658
946 74 club 46.55441734505941 6.5864349944406655
1053 74 supermarket 46.55233420791458 6.580213015411177
12 75 appartment_block 46.55077911962885 6.592034367876887
113 75 appartment_block 46.55075967660064 6.595063265100554
284 75 cafeteria 46.55296706097582 6.594882496858184
392 75 bar 46.549569208457 6.590501730340814
473 75 restaurant 46.553602379359326 6.596860076777859
556 75 cafeteria 46.54957864700706 6.592365437279992
621 75 cafeteria 46.55569372514275 6.599630658818851
630 75 dojo 46.55229171037083 6.598604649288269
675 75 supermarket 46.550880217055884 6.590212540024128
690 75 restaurant 46.55328436934735 6.598023697380661
719 75 gym 46.55041416629489 6.593812338492929
858 75 cafeteria 46.55271602335305 6.595233471577528
1009 75 cafeteria 46.55518213624093 6.595315639398155
122 76 appartment_block 46.55247290421611 6.606547194866624
127 76 villa 46.55034241161493 6.6028524983313
161 76 villa 46.55560681155299 6.605922310098472
196 76 villa 46.55448266229751 6.60635282403752
363 76 gym 46.55444565035239 6.604491314087964
479 76 dojo 46.54988036021286 6.609448555546026
521 76 bar 46.55215382261362 6.604171825604082
704 76 gym 46.553190144955884 6.605039189884793
705 76 dojo 46.54932574391166 6.609644632126942
159 77 appartment_block 46.55277244215642 6.612931455154788
188 77 appartment_block 46.55336001627811 6.618107035298816
218 77 company 46.55107163808287 6.618198724563678
261 77 dojo 46.55428127076087 6.612564249093142
268 77 dojo 46.55021013988373 6.617139634147749
278 77 cafeteria 46.55209034948656 6.613122137179422
288 77 supermarket 46.55537130938439 6.611089267014504
634 77 dojo 46.550037788065666 6.6108008298633925
636 77 supermarket 46.553639962217574 6.618626662833154
647 77 restaurant 46.549203219767236 6.6143902678632776
744 77 dojo 46.55182342857438 6.617544875296484
783 77 restaurant 46.55044540469045 6.61642812631821
852 77 cafeteria 46.54905539219855 6.615458218365911
933 77 restaurant 46.54962978925237 6.610752630812769
982 77 restaurant 46.551366298871855 6.613664449606408
983 77 dojo 46.55074438096746 6.613147464321533
65 78 villa 46.55110943570394 6.62113073682305
254 78 laboratory 46.55252166054096 6.622535132777766
282 78 gym 46.54960709033736 6.628232953145537
367 78 club 46.55151147879781 6.6216447143206185
566 78 cafeteria 46.55592503630414 6.6288869613001475
587 78 cafeteria 46.55445691691927 6.626139744864034
893 78 bar 46.55205912101262 6.623924119706933
923 78 club 46.55356640126972 6.621111217013711
958 78 club 46.555947707205696 6.626944478678066
1000 78 bar 46.55329132391861 6.62223698276002
1055 78 restaurant 46.549186548133775 6.626406639320937
9 79 appartment_block 46.55168943207761 6.6380135567421865
52 79 villa 46.55525386239025 6.638705965250762
146 79 appartment_block 46.55256870880249 6.636124675985517
584 79 supermarket 46.55185387592534 6.635800366882492
638 79 restaurant 46.55413479527682 6.633872543413956
727 79 restaurant 46.55520876531812 6.63235857556247
842 79 restaurant 46.54948729328999 6.631418436102023
976 79 dojo 46.55271583482651 6.6390856327038055
1036 79 dojo 46.54934253889166 6.630330852582375
90 80 appartment_block 46.54936963422763 6.646761835752967
116 80 villa 46.555477335084646 6.64966433741202
224 80 laboratory 46.55110456416908 6.64573343937228
253 80 office 46.55542129132483 6.649592109494784
313 80 bar 46.554859972894874 6.642546969847562
345 80 bar 46.555864991898495 6.646411900688784
348 80 dojo 46.551170172474656 6.647649002368083
378 80 gym 46.54931219338381 6.6435538045179
494 80 dojo 46.55261501074511 6.645384523970188
722 80 supermarket 46.55083324689874 6.649550626407314
904 80 supermarket 46.54999051223962 6.647399013410631
959 80 gym 46.55422842632981 6.649003082802787
964 80 restaurant 46.55058765758253 6.649575205396806
287 81 restaurant 46.557246009903196 6.557164324218696
543 81 gym 46.560554752658575 6.558890847425623
579 81 restaurant 46.56256651308925 6.551054739923451
612 81 restaurant 46.556824341332444 6.550901067759469
1058 81 restaurant 46.557750967522765 6.558567246207164
2 82 appartment_block 46.55914096802978 6.568463328818292
23 82 appartment_block 46.560671261555484 6.5673916046544685
46 82 villa 46.56225961465293 6.561324762084731
100 82 appartment_block 46.56087790594241 6.564926350869301
101 82 appartment_block 46.557039299933116 6.56970666275866
298 82 dojo 46.56201569603773 6.569334286484226
407 82 gym 46.55760986519298 6.563680880208682
418 82 club 46.56025122242475 6.564547676765642
515 82 gym 46.56105153345838 6.56165979685951
541 82 club 46.556234401598765 6.566648258054148
583 82 cafeteria 46.562476834530706 6.56577150269302
780 82 dojo 46.557797150615535 6.564334860620351
1057 82 cafeteria 46.562496864368626 6.567720231351327
108 83 villa 46.55759393549761 6.570066617752999
149 83 villa 46.56016208036648 6.575798417291636
175 83 appartment_block 46.56219523756007 6.578396130657112
432 83 dojo 46.55799494522263 6.572065538671336
981 83 restaurant 46.56086024063136 6.572804716022585
1014 83 bar 46.55603484391742 6.57240739224497
22 84 appartment_block 46.55940455354007 6.583655340167974
24 84 appartment_block 46.559452365673984 6.584885787391103
43 84 appartment_block 46.5567023165945 6.5834667546552295
342 84 bar 46.56195277785406 6.58717966269131
370 84 gym 46.56294519805225 6.584247362336498
489 84 restaurant 46.56197881220141 6.5838149506549755
524 84 club 46.56040825544335 6.583158103479198
614 84 supermarket 46.55818826012992 6.581040255697304
716 84 supermarket 46.561154508879746 6.588536821346322
35 85 appartment_block 46.562099162583294 6.599880753581032
61 85 villa 46.557880594438785 6.59933060620753
67 85 appartment_block 46.55678107606664 6.593531637611862
115 85 villa 46.56110935784577 6.594068489845967
117 85 villa 46.56014415936724 6.598203678264672
155 85 appartment_block 46.558367810027065 6.599673120084034
181 85 villa 46.56275609277602 6.592948670096482
305 85 bar 46.55626358771141 6.591222669318815
436 85 bar 46.557453635243554 6.593135121452934
447 85 dojo 46.556516722962456 6.593581353284495
458 85 dojo 46.56252868802353 6.596979919954148
788 85 cafeteria 46.55998101235366 6.598492025794768
797 85 cafeteria 46.5581068683577 6.598927912376763
848 85 dojo 46.55864874843346 6.592768762893283
926 85 bar 46.5613247900066 6.59239490482244
930 85 bar 46.56075161011403 6.596973196900907
1033 85 club 46.55665477953538 6.596498313785977
59 86 villa 46.56235289019092 6.609461684641
75 86 appartment_block 46.56183411981479 6.6063114467693556
118 86 appartment_block 46.559541951761666 6.604415041171931
164 86 appartment_block 46.55871340653822 6.607167815059308
216 86 laboratory 46.55824758482931 6.606724163400365
394 86 dojo 46.56196258642426 6.606494229326883
481 86 cafeteria 46.562919788855496 6.607073631084566
528 86 dojo 46.56028597176022 6.608620034253792
552 86 club 46.562182430538996 6.601660508766784
585 86 bar 46.559794040573806 6.601127554334035
599 86 cafeteria 46.55704157421738 6.60647098037846
633 86 gym 46.56286295836819 6.601243007376003
656 86 club 46.55815482114441 6.6076551187557
661 86 bar 46.55828459175914 6.6007302762080595
724 86 club 46.55981589709377 6.608252393836579
905 86 gym 46.55837999990501 6.608619310499562
937 86 cafeteria 46.5621590636802 6.603985633031928
942 86 club 46.56274553363043 6.602862914588234
217 87 laboratory 46.55698786381021 6.615454534560619
376 87 cafeteria 46.55690594670802 6.618343704918935
412 87 cafeteria 46.56108099219819 6.618573895845669
442 87 cafeteria 46.55750539274756 6.610587883692194
450 87 restaurant 46.55789546641419 6.617717907915944
548 87 club 46.55848482855093 6.613843337331459
593 87 club 46.5598799483029 6.610856452134927
688 87 supermarket 46.562099757299556 6.618341748269497
815 87 bar 46.557484365786934 6.6120613986084695
970 87 bar 46.56101506031815 6.611020847852006
977 87 gym 46.5613016625365 6.615822465307741
1016 87 gym 46.556920420732034 6.615014812272611
105 88 villa 46.56124732736666 6.623012391353158
186 88 villa 46.559770121801 6.626727890739528
369 88 club 46.55866641200051 6.6273420608514675
388 88 gym 46.562627399306415 6.628051999104296
487 88 dojo 46.56033645687696 6.625724108156354
496 88 bar 46.56244863775187 6.6204216517855246
573 88 restaurant 46.56073920875702 6.629501233778073
689 88 bar 46.55781576376344 6.622564169884261
715 88 restaurant 46.55939481405288 6.624273283731404
760 88 dojo 46.5603811609544 6.623560493977317
877 88 restaurant 46.55970482620175 6.6237499546017915
895 88 dojo 46.56068647997178 6.626962485016818
938 88 dojo 46.55985266816673 6.62298687983279
967 88 club 46.56025307651261 6.620866060390487
988 88 restaurant 46.557910336906104 6.623674142152583
16 89 appartment_block 46.55998841851462 6.636433958847102
36 89 appartment_block 46.56281765400373 6.635770743311548
85 89 villa 46.562353199705186 6.6364253150235255
401 89 cafeteria 46.559652547930334 6.633160402563814
461 89 dojo 46.55740624954952 6.636327227379055
701 89 dojo 46.56061086755204 6.638496376106191
720 89 dojo 46.5629357515204 6.6352750449747795
952 89 cafeteria 46.55721409588843 6.637221694023033
5 90 appartment_block 46.56264638728534 6.64482339836969
71 90 villa 46.562814906720085 6.643755137436221
129 90 appartment_block 46.560848709753834 6.649831590857916
193 90 villa 46.559541474360884 6.644918277145602
228 90 laboratory 46.55873755390918 6.640894930889063
509 90 dojo 46.561462190812 6.648100494756942
595 90 restaurant 46.557310479810184 6.643756283677161
652 90 gym 46.562443656835285 6.6455714522550595
755 90 cafeteria 46.56091716210734 6.6415272045588605
936 90 restaurant 46.560171909490215 6.648719746247985
1023 90 bar 46.561722061282055 6.641283646502063
1029 90 dojo 46.559835322712935 6.644365363185335
56 91 villa 46.56937460595079 6.559369891607701
270 91 dojo 46.56681557972856 6.552538948740661
328 91 dojo 46.56512109868866 6.550563711439773
395 91 gym 46.56506386910501 6.55867949921195
448 91 club 46.568324604806115 6.554119541209758
506 91 supermarket 46.56775807403467 6.552788874944967
525 91 gym 46.56970387026415 6.559932268867981
560 91 supermarket 46.56722084939954 6.551519407997665
624 91 gym 46.56341541640604 6.555415783402424
648 91 dojo 46.56903728407441 6.554870695776669
662 91 supermarket 46.56672894264203 6.55064248423304
857 91 club 46.56781394161367 6.550152145395554
963 91 club 46.564384767624254 6.554667483824879
975 91 gym 46.56403808949643 6.5531573956034626
15 92 villa 46.56659687061008 6.5624628481490435
290 92 supermarket 46.56388681073386 6.563487625477079
389 92 supermarket 46.56445701958251 6.5668001376284515
468 92 supermarket 46.56523092437586 6.564880827791146
471 92 bar 46.56623380746044 6.565510743366786
610 92 cafeteria 46.56576830053862 6.568500308407957
620 92 cafeteria 46.56445962754545 6.569680804997137
691 92 dojo 46.569850585348725 6.566489054138286
695 92 dojo 46.56833114070417 6.56734063372878
733 92 cafeteria 46.566582520573 6.563690463550461
737 92 supermarket 46.56818450031175 6.568199708460923
72 93 appartment_block 46.563854224097106 6.574057165568125
92 93 appartment_block 46.565568384126415 6.576238045726297
639 93 restaurant 46.56745497475385 6.57942065498713
726 93 bar 46.5630790313292 6.573492602273968
944 93 restaurant 46.56361615494989 6.574217529271534
55 94 villa 46.56949176624713 6.584151597569569
455 94 dojo 46.568310987846566 6.581953692586463
492 94 dojo 46.56930168715437 6.58175270694941
507 94 dojo 46.567083670689804 6.586751189942195
532 94 gym 46.56733098198556 6.589903266132924
596 94 restaurant 46.56391545618498 6.584900072852644
629 94 restaurant 46.56800622790808 6.581612271054834
679 94 gym 46.568403524649284 6.584226388329639
880 94 bar 46.56300579653948 6.582356438519566
953 94 restaurant 46.56422486816315 6.585129756341301
1026 94 supermarket 46.569737240304114 6.586529196933279
32 95 villa 46.56873368194404 6.5929109209266
94 95 appartment_block 46.56701747735918 6.591801984405611
153 95 appartment_block 46.563651469651404 6.5922281047628175
176 95 villa 46.56792155827954 6.593651956085694
189 95 appartment_block 46.56772251539121 6.596409070721897
302 95 dojo 46.564880105967966 6.590822611044351
322 95 restaurant 46.56619195380561 6.59829167944087
847 95 restaurant 46.5638488106658 6.594140662382369
887 95 bar 46.56674178586452 6.5940861190615125
1010 95 supermarket 46.56881391849652 6.599710688975191
114 96 villa 46.56545098726604 6.604974103150837
144 96 villa 46.567189616167845 6.604013765126465
371 96 cafeteria 46.56779725919087 6.60331314108905
387 96 supermarket 46.56459122569213 6.606164502763473
415 96 club 46.56628328857454 6.600897844826069
535 96 cafeteria 46.56816878788168 6.604727752396665
542 96 club 46.56853325936272 6.601271050091588
555 96 dojo 46.56373688769788 6.603279485173149
793 96 dojo 46.56962914042669 6.6021439632008345
947 96 bar 46.565966546719544 6.600540552566687
998 96 gym 46.56561008427464 6.601374078502725
91 97 villa 46.564689479298714 6.616599470628401
135 97 appartment_block 46.563529110172986 6.610314288949249
190 97 appartment_block 46.56830858426094 6.6181010435269965
246 97 company 46.5684471723514 6.612007421146351
320 97 cafeteria 46.56446086400098 6.614012003451464
470 97 bar 46.56529386107807 6.6130903442749105
488 97 club 46.564722473734626 6.613406559071218
611 97 gym 46.56350500194433 6.616128789156958
775 97 dojo 46.5639067083474 6.617265484333373
875 97 club 46.56793392871534 6.610247371519883
889 97 restaurant 46.56944137162869 6.6159692496715135
985 97 dojo 46.565168973305624 6.611464132181089
206 98 company 46.56748779729455 6.622810821844465
256 98 company 46.56489716353281 6.624231814027893
275 98 restaurant 46.563743451115954 6.620531303913811
349 98 gym 46.564719502235484 6.621319514111195
419 98 dojo 46.56551245580578 6.624238806796255
452 98 club 46.5661632341685 6.621484191047763
495 98 cafeteria 46.56654973978156 6.6207754139159585
580 98 dojo 46.568868229813965 6.624569644328853
637 98 gym 46.56567393447606 6.6287557572964015
718 98 gym 46.56882308782026 6.626290872146283
940 98 gym 46.56707607002897 6.623042022346933
48 99 appartment_block 46.56659336692821 6.636975909707584
199 99 appartment_block 46.56585219840633 6.6386752713787365
483 99 gym 46.56334651181309 6.634352581439679
523 99 restaurant 46.563562567268924 6.631950196640158
603 99 restaurant 46.563789056207554 6.633619490136448
609 99 cafeteria 46.56602926701362 6.632546101416334
644 99 dojo 46.56673623002838 6.638835491331567
717 99 club 46.56402773490587 6.63925512437427
725 99 bar 46.566898981268 6.631668508497343
731 99 club 46.56708817541979 6.638119460789737
792 99 cafeteria 46.563257077610345 6.634084385031178
814 99 supermarket 46.568003469488055 6.63482320142031
78 100 villa 46.56920952755545 6.64953112929113
107 100 appartment_block 46.566273995842316 6.644205760088191
170 100 villa 46.568819955744104 6.64294176710424
177 100 villa 46.56844377224735 6.648119001685419
271 100 supermarket 46.56336871719933 6.648431242252003
283 100 cafeteria 46.56548607015575 6.649854303084311
321 100 club 46.56602075384202 6.643414048570928
372 100 restaurant 46.5638517119462 6.648454410388916
649 100 bar 46.56404670949558 6.64024986552269
730 100 gym 46.56596058841714 6.642228369125065
828 100 club 46.56917669301612 6.642400892973268
990 100 bar 46.56529045262247 6.6408547077838564
